id,Title,Content,SKU,"Product Type","Parent Product ID",Color,Size,Species,"Product Attributes","Short Description",Date,"Post Type",Permalink,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (Color)","Attribute Value (Color)","Attribute In Variations (Color)","Attribute Is Visible (Color)","Attribute Is Taxonomy (Color)","Attribute Name (Size)","Attribute Value (Size)","Attribute In Variations (Size)","Attribute Is Visible (Size)","Attribute Is Taxonomy (Size)","Attribute Name (Species)","Attribute Value (Species)","Attribute In Variations (Species)","Attribute Is Visible (Species)","Attribute Is Taxonomy (Species)","Shipping Class","Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text","Product visibility","Product categories","Product tags",stock,_subscription_payment_sync_date,price,site-content-layout,site-sidebar-layout,theme-transparent-header-meta,_yoast_wpseo_content_score,iconic-woo-bundled-products_options,_wpas_done_all,_visibility,_wp_old_slug,_wpas_skip_11791529,_file_paths,_low_stock_amount,_yoast_wpseo_title,_yoast_wpseo_primary_product_cat,upc,_upc,_jetpack_dont_email_post_to_subs,_jck_wssv_display_title,iconic_cffv_293_variation_upc,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","Min Variation Price","Max Variation Price","Min Variation Regular Price","Max Variation Regular Price","Min Variation Sale Price","Max Variation Sale Price"
199,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004131,variable,176,Blue,"12 Months",,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:56",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Blue&attribute_size=12+Months,39.95,39.95,37.5,instock,2,,0,Color,Blue,yes,yes,no,Size,"12 Months",yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,muddybuddyblue-5.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,231,"muddybuddyblue (5)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,,,,,,,,,visible,Uncategorized,,2,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-12-months-blue,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004131,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,19,open,closed,"2020-06-14 03:03:56",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Blue
Size: 12 Months",,0,0,,,,,,
200,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004148,variable,176,Blue,"18 Months",,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:56",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Blue&attribute_size=18+Months,39.95,39.95,37.5,outofstock,0,,0,Color,Blue,yes,yes,no,Size,"18 Months",yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,muddybuddyblue-5.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,231,"muddybuddyblue (5)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,,,,,,,,,visible,Uncategorized,,,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-18-months-blue,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004148,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,20,open,closed,"2020-06-14 03:03:56",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Blue
Size: 18 Months",,0,0,,,,,,
201,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004155,variable,176,Blue,2T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:57",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Blue&attribute_size=2T,39.95,39.95,37.5,outofstock,0,,0,Color,Blue,yes,yes,no,Size,2T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,muddybuddyblue-5.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,231,"muddybuddyblue (5)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,,,,,,,,,visible,Uncategorized,,,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-2t-blue,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004155,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,21,open,closed,"2020-06-14 03:03:56",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Blue
Size: 2T",,0,0,,,,,,
202,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004162,variable,176,Blue,3T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:57",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Blue&attribute_size=3T,39.95,39.95,37.5,instock,1,,1,Color,Blue,yes,yes,no,Size,3T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,muddybuddyblue-5.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,231,"muddybuddyblue (5)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,,,,,,,,,visible,Uncategorized,,2,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-3t-blue,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004162,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,22,open,closed,"2020-06-14 03:03:56",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Blue
Size: 3T",,0,0,,,,,,
203,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004179,variable,176,Blue,4T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:57",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Blue&attribute_size=4T,39.95,39.95,37.5,outofstock,0,,0,Color,Blue,yes,yes,no,Size,4T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,muddybuddyblue-5.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,231,"muddybuddyblue (5)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,,,,,,,,,visible,Uncategorized,,,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-4t-blue,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004179,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,23,open,closed,"2020-06-14 03:03:56",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Blue
Size: 4T",,0,0,,,,,,
204,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004186,variable,176,Blue,5T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:57",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Blue&attribute_size=5T,39.95,39.95,37.5,outofstock,0,,0,Color,Blue,yes,yes,no,Size,5T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,muddybuddyblue-5.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,231,"muddybuddyblue (5)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddyblue-5.jpg,,,,,,,,,visible,Uncategorized,,,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-5t-blue,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004186,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,24,open,closed,"2020-06-14 03:03:56",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Blue
Size: 5T",,0,0,,,,,,
205,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004254,variable,176,Camo,"12 Months",,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:57",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Camo&attribute_size=12+Months,39.95,39.95,37.5,instock,2,,0,Color,Camo,yes,yes,no,Size,"12 Months",yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,muddybuddycamo-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,233,"muddybuddycamo (1)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,,,,,,,,,visible,Uncategorized,,2,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-12-months-camo,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004254,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,25,open,closed,"2020-06-14 03:03:57",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Camo
Size: 12 Months",,0,0,,,,,,
206,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004261,variable,176,Camo,"18 Months",,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:57",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Camo&attribute_size=18+Months,39.95,39.95,37.5,instock,2,,0,Color,Camo,yes,yes,no,Size,"18 Months",yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,muddybuddycamo-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,233,"muddybuddycamo (1)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,,,,,,,,,visible,Uncategorized,,2,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-18-months-camo,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004261,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,26,open,closed,"2020-06-14 03:03:57",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Camo
Size: 18 Months",,0,0,,,,,,
207,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004278,variable,176,Camo,2T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:57",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Camo&attribute_size=2T,39.95,39.95,37.5,instock,2,,0,Color,Camo,yes,yes,no,Size,2T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,muddybuddycamo-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,233,"muddybuddycamo (1)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,,,,,,,,,visible,Uncategorized,,2,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-2t-camo,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004278,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,27,open,closed,"2020-06-14 03:03:57",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Camo
Size: 2T",,0,0,,,,,,
208,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004285,variable,176,Camo,3T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:58",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Camo&attribute_size=3T,39.95,39.95,37.5,outofstock,0,,0,Color,Camo,yes,yes,no,Size,3T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,muddybuddycamo-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,233,"muddybuddycamo (1)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,,,,,,,,,visible,Uncategorized,,,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-3t-camo,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004285,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,28,open,closed,"2020-06-14 03:03:57",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Camo
Size: 3T",,0,0,,,,,,
209,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004292,variable,176,Camo,4T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:58",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Camo&attribute_size=4T,39.95,39.95,37.5,outofstock,0,,0,Color,Camo,yes,yes,no,Size,4T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,muddybuddycamo-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,233,"muddybuddycamo (1)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,,,,,,,,,visible,Uncategorized,,,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-4t-camo,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004292,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,29,open,closed,"2020-06-14 03:03:57",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Camo
Size: 4T",,0,0,,,,,,
